Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd
181,40,1,215,0.9703863592997967,0.5707885142793937,1.2294742294742296,-0.15151515151515152,-0.20751879699248124,-0.23444283646888742,0.11979717465387246,0.12134972376287945,0.32140792136455437,-0.043925909650853044,-0.044224930542382565,-0.47252747252737504,0.10526315789461087,-0.12068965517239352,0.45309426204610204,-0.200000000001819,-0.3629893238434169,-0.4766355140186777,-0.6811157493157878,1.3997164110068925
156,4,0,135,0.15778190998385466,0.15187560652345153,0.19347319347319347,0.08080808080808081,-0.05563909774436178,-0.0434153400868243,0.25330911201186196,0.25818867548128316,-0.31663775657705767,0.12937717399086093,0.12882855313311234,0.70329670329675,0.5789473684215565,0.8017241379310328,0.03932352265669437,0.4000000000006063,-0.18861209964412207,-0.3894080996884691,-0.3762474774002701,-0.2091885866804166
182,139,2,66,-0.1827702982625199,-0.48919541020139695,-0.3196803196803197,-0.7272727272727273,-0.04511278195489763,-0.010130246020251326,0.10707964287376916,0.09913915019898636,-2.1811939867013583,0.005119077302115929,0.004729196513442446,-0.13186813186812502,-2.1315789473688618,-2.1120689655172296,-2.089252807583218,-0.06666666666828355,-0.014234875444827188,0.04984423676011413,1.7857932712243938,-1.9999431305495103
10,244,2,110,-0.2601524014522031,-0.03205700423232354,-0.033152033152033154,0.9494949494949495,0.01954887218045051,0.03328509406657297,1.8705096521793814,1.8788183796297753,0.09735472679964921,1.9180789635448428,1.9170789757477367,-0.16483516483512503,-0.26315789473533047,-0.17241379310337732,-0.5745224038577722,-0.13333333333353545,0.042704626334522024,0.04672897196260921,-0.5007602355347909,0.7231974279843203
221,77,1,101,-0.03302943022671186,-0.10862505494863872,-0.10341510341510342,-0.18181818181818182,0.3563909774436109,0.4717800289435609,0.019538879202687782,0.000917942177315588,-0.8254553339115493,-0.13105390880162338,-0.13138467729849435,0.417582417582375,-2.1315789473688618,-2.1120689655172296,-0.9037896153614373,0.19999999999878734,0.6761565836298983,0.6012461059189808,0.30138501091974756,0.24324959622690107
201,0,0,191,0.18589862783519973,0.46413411472927407,0.8689458689458689,1.1313131313131313,-0.015037593984965876,0.05065123010130598,0.7652692161310014,0.7523359221953326,0.4815698178664339,0.5278811473487495,0.5271458499925065,-0.06593406593400003,-0.6842105263161674,0.19827586206896722,-1.257473766652811,-0.6666666666676773,-0.014234875444827188,0.24610591900310114,0.3686174771238209,-0.529113367353902
73,3,0,178,0.7347406940503475,0.40064879494000266,0.6914566914566914,-0.29292929292929293,1.5774436090225632,1.5296671490593485,1.6836483057109344,1.6997226991545655,-0.7878722174038826,1.7227679949046217,1.7211974901983798,0.890109890109875,0.21052631578922174,0.46551724137924616,0.2131971284548954,1.9333333333377798,2.225978647686834,2.2102803738317593,0.39991153622867787,-0.04018774501254921
244,134,2,133,0.23611629338411252,0.13846031229290154,0.17364117364117365,-0.1414141414141414,-0.24210526315789763,-0.3125904486251777,0.2347100678199154,0.2044018675519648,0.31620410523272907,-0.03372824157620967,-0.03396794521782598,-0.15384615384612502,-0.31578947368383264,0.1293103448275575,-1.6012030152529453,-0.7333333333359607,-0.44483985765125417,-0.535825545171342,-0.482072263843198,0.826593671567549
225,282,2,136,-0.16376175110899574,0.15850945156527585,0.2035002035002035,1.2525252525252526,-0.14436090225564507,-0.04486251808971735,0.1249764637538118,0.12083216062035043,-0.7362677074299054,-0.05346493101243482,-0.05420419019911357,-0.8241758241757501,-2.1315789473688618,-2.1120689655172296,1.0967662233598812,-0.8666666666694962,-0.2135231316726101,0.04049844236759937,0.3261548668896691,0.6085486157975756
16,59,1,150,0.2125863121634252,0.24661515261421255,0.3516483516483517,0.24242424242424243,1.0345864661654165,1.0289435600578938,1.0519953915326354,1.0689101843103734,0.2265828274067696,1.337820096624559,1.338511432341311,0.75824175824175,0.6315789473676653,0.8448275862068526,0.0578457197747037,0.4666666666658582,1.8434163701067796,1.7601246105918733,-0.6665192270477984,-0.8988102910957607
110,111,2,75,-0.17067538446846653,-0.3750635462105846,-0.2727272727272727,-0.494949494949495,-0.07067669172932765,-0.2257597684515127,0.01829499349382262,0.008374478556877679,0.246819890141659,-0.09677663038514045,-0.09696765491590151,0.28571428571437496,0.5789473684215565,0.47413793103450813,-0.43476291231873343,0.4000000000006063,-0.03914590747331522,-0.34890965732086976,-0.5436651646255494,-0.2105534534921637
28,104,2,96,0.16257131927821525,-0.15413794039066345,-0.13986013986013987,-0.7272727272727273,0.009022556390969268,0.007235890014481685,0.4487552999520115,0.4591922039087179,-0.6791702804278839,0.6688078445119767,0.6687524038990587,0.296703296703375,0.0,-0.008620689655163966,-0.5111211162929111,0.4666666666658582,0.14946619217080684,-0.062305295950169225,0.3233903740358837,-0.3246563189542087
199,120,2,56,-0.33247448563871496,-0.6355642076826741,-0.36482036482036484,-0.6161616161616161,-0.08421052631579865,-0.12301013024600767,-0.04191553416240269,-0.04542279223920338,-0.6022694420352752,0.0017300585326595883,0.0018439936322219776,0.21978021978024997,0.6315789473676653,0.4224137931034263,0.054196455949403484,0.4666666666658582,-0.2064056939501965,-0.12772585669780795,0.30138501091974756,0.21021981938262516
39,35,1,179,0.45031589119891596,0.4056934642449251,0.7046657046657047,0.21212121212121213,1.3112781954887305,1.4211287988422714,0.992923923608623,1.0144439875659292,0.23467765250072012,1.2482668556038048,1.247704571154888,0.0,0.36842105263233477,0.24999999999995098,-0.41917810747162754,0.13333333333353545,1.302491103202861,1.3426791277258245,-0.6534708207779276,0.3251416049317197
166,22,1,247,1.1156970025156423,0.6958858283043335,1.7764827764827764,0.020202020202020204,-0.1353383458646587,-0.1548480463096876,0.29384594466268077,0.2964925331751349,0.6112315698178697,0.1425106091988358,0.14237946968021725,0.04395604395612496,0.47368421052694565,0.2844827586207049,0.07528721007281981,0.2666666666670709,-0.2241992882562305,-0.2897196261682409,-0.6146573411107726,0.19417505175119998
242,32,1,190,0.9266840201745142,0.45940556195687915,0.8548488548488549,-0.3939393939393939,0.010526315789464146,-0.02170767004341215,0.32407642754917104,0.30641621353734527,-0.487496386238807,0.17388766962991858,0.17384840789830835,-0.09890109890100006,-2.1315789473688618,-2.1120689655172296,-2.089252807583218,-0.6666666666676773,-0.042704626334522024,-0.1339563862928532,0.3754734194012099,-0.5190740136941635
9,94,1,312,0.971657394659366,0.9066667651098194,2.1393606393606395,0.98989898989899,1.4135338345864676,1.3820549927641261,2.076839032653707,2.081615417801452,0.5629517201503333,2.157279305211653,2.157248797133452,0.4835164835165,0.8947368421053892,0.6293103448275574,0.1072156965406346,0.8000000000012126,2.225978647686834,2.2102803738317593,-0.8630193790949051,0.5184977365958688
98,71,1,85,-0.3201521002131512,-0.26312915620083327,-0.21352721352721352,0.3939393939393939,1.9639097744360887,1.9377713458755497,1.790672490475577,1.803694298749025,0.41637756577044865,1.7157638252858123,1.7155717113874858,0.09890109890112499,1.868421052631138,0.3275862068965247,0.24643661388358082,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.7502280706604371,1.2397236902965572
48,34,1,197,0.4280145854294634,0.4919983377897023,0.955081955081955,0.5555555555555556,1.4300751879699283,1.4515195369030582,1.5778493668248017,1.5777193949812423,1.2864267129228069,1.609505447166313,1.6091503795409454,-0.04395604395600002,1.7894736842107783,0.21551724137929515,0.5058086967622393,1.9333333333377798,2.225978647686834,2.2102803738317593,-0.6834379233129685,-0.8990832644581105
43,125,2,86,-0.3442166079373268,-0.2526606488761493,-0.2072002072002072,0.5555555555555556,2.0225563909774404,2.0144717800289635,1.773651187963911,1.7850355196888485,-2.1811939867013583,1.971788788687471,1.9703761034355187,0.5934065934066249,0.6315789473676653,0.03448275862065586,-2.089252807583218,1.9666666666658583,2.225978647686834,2.2102803738317593,1.7857932712243938,-1.968259264033485
69,169,2,57,-0.5829373364410779,-0.6198157098983583,-0.36063936063936064,0.8888888888888888,0.263157894736843,0.31693198263387334,1.1236188473968622,1.14519145825508,0.052254986990456984,1.383199571435272,1.3830848299952103,1.021978021978,0.6842105263161674,1.0517241379309838,0.2062103107058288,0.5333333333341418,-0.20284697508898972,0.11838006230529319,-0.5161308158018404,1.2225870292157326
12,250,2,22,-0.7578203501273431,-1.4573714559763373,-0.46294446294446295,0.0,1.0751879699248124,1.0578871201157876,0.9324714472633291,0.9568696218685078,0.045172015033247005,1.116016125488492,1.115364622361213,0.901098901098875,0.10526315789461087,0.5775862068964757,-0.4119163657694135,0.4000000000006063,0.02135231316724078,-0.11214953271028336,-0.7496751720896792,0.40451619262820254
163,38,1,165,0.42221705394773096,0.33237469895297056,0.5264735264735265,0.04040404040404041,1.6360902255639147,1.7496382054992892,0.4313041740255163,0.40060433518421446,-0.49718126626193615,0.11756498211433498,0.11674381850784807,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.8043982436505459,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.30691399662731844,-0.16062965855581943
248,176,2,8,-0.865514645584433,-2.1198157098983583,-0.4784844784844785,-0.3434343434343434,-0.1007518796992423,-0.15340086830679456,0.20917313112746946,0.20389616232510022,-2.1811939867013583,0.021748178723341293,0.0217888886676399,0.626373626373625,0.05263157894850214,-0.2758620689654429,-1.21845301447862,0.8666666666694962,-0.11032028469749162,-0.19314641744548208,1.7857932712243938,-0.9328106398950571
1,183,2,76,-0.41213468924582486,-0.36322656983561996,-0.2671402671402671,0.5454545454545454,0.65714285714286,0.5904486251809059,0.6875817251596692,0.6864868239375048,0.5528331887828886,0.7494629363102453,0.7493494407233863,0.340659340659375,-0.36842105262994135,0.1810344827586393,0.41192213324586363,-0.06666666666828355,0.13879003558718644,0.006230529595009839,-0.7511127083736485,2.0000568694504897
191,193,2,104,-0.06938746142583752,-0.08237638235818899,-0.08066008066008067,0.0,0.1834586466165461,0.12011577424023802,0.8141050180038152,0.7928383769582563,-2.1811939867013583,0.3362258160874706,0.33484335748323957,-1.3736263736262502,-0.36842105262994135,-0.8275862068965247,-2.089252807583218,-0.8000000000012126,0.028469750889694834,-0.006230529595009839,1.7857932712243938,-1.9999431305495103
127,105,2,130,0.3088453262480552,0.11795719188498138,0.14444814444814444,-0.3434343434343434,0.6526315789473754,0.71345875542693,0.27767100118081484,0.2661655651011777,0.19362532523850312,0.1481263870956593,0.1480324970471997,-0.3406593406592501,0.7368421052622761,-0.01724137931032793,0.1820584165076563,0.5999999999993937,1.6725978647687318,1.6728971962616648,-0.5081690763829376,0.7237433747090186
199,129,2,90,0.037911418312291306,-0.21195645701458835,-0.18115218115218115,-0.6161616161616161,-0.08421052631579865,-0.12301013024600767,-0.001093013814651867,-0.00709731128737554,-0.42548424400116597,0.015417467962564782,0.015566785686962284,0.21978021978024997,-2.1315789473688618,-2.1120689655172296,1.2556338761437473,0.4666666666658582,-0.25978647686833894,-0.1339563862928532,0.3059187791999558,0.21046246237137994
140,270,2,28,-0.698264608612388,-1.2474714323926563,-0.4518444518444518,-0.10101010101010101,0.7218045112781911,0.7105643994211439,0.40381669904568235,0.3887178210173185,0.2619976871928326,0.2680603249290869,0.2677385480082877,-0.7582417582416251,0.10526315789461087,-0.3448275862068526,0.0183137475229063,-0.200000000001819,1.455516014234915,1.373831775700909,-0.8056285074503085,0.5335112715250889
44,108,2,72,-0.11370197475437287,-0.41153219813623454,-0.289044289044289,-0.7272727272727273,0.001503759398494878,-0.02604920405209129,1.2854210643093984,1.275988453180241,0.22022260769008106,1.2797555008603385,1.2801104404938692,0.340659340659375,0.05263157894850214,-0.008620689655163966,0.4429909345291751,0.5333333333341418,0.13167259786477287,-0.2928348909657458,-0.7215879246952144,-0.001334536438152743
119,106,2,81,0.07945520115824166,-0.30625710699938485,-0.23809523809523808,-0.898989898989899,-0.0947368421052628,-0.11143270622286329,0.21617543254672178,0.20791320563753224,0.27095981497542726,0.02238213852811714,0.022238489843100687,0.5274725274725001,0.05263157894850214,0.6637931034482133,0.3864441907949307,-0.2666666666670709,-0.09608540925266443,-0.1028037383177686,-0.757084012937826,0.001516518679718838
10,156,2,325,1.0735697159203952,0.9435159977993739,2.1393606393606395,0.9494949494949495,0.01954887218045051,0.03328509406657297,1.9145804859339177,1.9235589929560497,0.28671581381902594,1.972687392149069,1.971766827817422,-0.16483516483512503,-0.26315789473533047,-0.17241379310337732,0.7828279407947453,-0.13333333333353545,0.042704626334522024,0.04672897196260921,-0.7759931440577231,-0.3241407026031055
42,182,2,11,-0.8476751371826482,-2.0464887752479193,-0.4763754763754764,-0.0707070707070707,1.6661654135338464,1.794500723589023,0.9876276280488291,0.9936486911128062,0.04589476727378159,1.1048971419966278,1.104307996717597,0.626373626373625,1.842105263156887,0.741379310344787,-0.23431205787442014,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.7053327067149534,-0.21158468619437157
67,36,1,227,0.880997825792814,0.619747237305923,1.4257224257224257,0.12121212121212122,-0.048120300751887383,-0.1085383502170772,1.04820929133718,1.0618038052051366,0.2614194854004076,1.2873412940383582,1.2874486862527887,0.31868131868137495,0.47368421052694565,0.5,-0.689551554097753,0.2666666666670709,-0.11743772241994567,-0.1775700934579575,-0.6479418350703567,0.001607509800501196
70,24,1,161,1.0115361290658558,0.3102878528073034,0.47822547822547823,-0.8282828282828283,-0.054135338345866896,-0.062228654124450354,0.44918383149740987,0.45004347321139926,0.3042064180398997,0.6027486403685262,0.6032709795541507,0.373626373626375,0.5789473684215565,0.5431034482758198,0.13967558148463974,0.4000000000006063,-0.11032028469749162,-0.10903426791277843,-0.4124070439277908,-0.20985585489949296
104,95,1,133,0.4993073366407509,0.13846031229290154,0.17364117364117365,-0.6060606060606061,-0.027067669172941997,-0.03473227206946602,0.2759240246051297,0.26301345210779686,0.5685891876264872,0.15075011170826005,0.15023753404759482,-0.967032967032875,-0.42105263157844347,-0.6120689655172296,0.17527202049723115,-0.8666666666694962,-0.05693950177934921,-0.07788161993769382,-0.7262322726895757,0.2097042030315219
111,24,1,176,0.3853322185207075,0.3904743530867526,0.6652606652606653,0.30303030303030304,-0.04210526315789078,0.005788712011588639,0.6983871056297501,0.6743512935416559,-1.0619398670135993,0.4373315427095857,0.4369489372539114,-0.692307692307625,-0.05263157894610873,-0.44827586206891823,0.6574375162712511,-0.4000000000006063,0.028469750889694834,-0.07788161993769382,0.13009703369916717,0.00030330373594349174
86,51,1,139,0.06206088949127845,0.17812427911390047,0.23402523402523404,0.43434343434343436,0.015037593984965876,0.041968162083947706,1.9309604675496932,1.934986536034288,-0.6884215091066844,1.8321181614178186,1.8314126594695541,0.395604395604375,0.157894736843113,0.5603448275861478,1.9107471924167818,-0.13333333333353545,0.049822064056935615,0.009345794392514758,0.29309153235838936,-0.5011487628998873
55,350,2,175,-0.18805931402665732,0.38534393823958274,0.6522736522736523,2.0454545454545454,1.8225563909774505,1.8060781476121672,1.8528516425912185,1.8671181044912553,0.019152934374094103,2.0594460751518864,2.0586708573548567,0.21978021978024997,1.157894736843113,-0.1293103448275575,0.05435932894334758,1.1333333333365672,2.225978647686834,2.2102803738317593,-0.7422663312415343,0.49823704703482563
141,9,0,154,1.1935912209215693,0.2702901167977755,0.39664039664039663,-1.0606060606060606,-0.018045112781955634,-0.0882778581765581,0.04963260848231319,0.05757855084412674,0.06772188493783655,-0.005001567618676104,-0.005371633624299016,-0.16483516483512503,0.31578947368383264,0.12068965517239352,0.8507908251545443,0.0666666666652519,0.08540925266904405,-0.05295950155765446,-0.4255660299118128,-0.01231413167931542
96,481,2,10,-0.895899536877953,-2.1198157098983583,-0.47715247715247716,2.0454545454545454,1.7172932330827064,1.694645441389304,2.076839032653707,2.081615417801452,0.31793871061000417,2.157279305211653,2.157248797133452,-0.505494505494375,-0.47368421052455223,-0.19827586206896722,-0.35371033068483876,0.19999999999878734,1.6832740213523523,1.395638629283479,-0.7789787963398109,0.5148580917645441
81,165,2,75,-0.4527830132636678,-0.3750635462105846,-0.2727272727272727,0.7676767676767676,1.790977443609024,1.8480463096960984,2.076839032653707,2.081615417801452,0.3137467476149194,2.157279305211653,2.157248797133452,0.81318681318675,1.868421052631138,0.8879310344826724,0.31494396509947026,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.7503386503745882,0.03257482124036136
